,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL
192,6,500,L2-DN,0.8888888888888888,0.6153846153846154,0.0,0.0,0.4444444444444444,0.3076923076923077
193,6,500,L2,1.0,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693
194,6,500,BIC,0.0,0.0,0.0,0.0,0.0,0.0
195,6,600,L2-DN,0.5555555555555556,0.38461538461538464,0.0,0.0,0.2222222222222222,0.15384615384615385
196,6,600,L2,1.0,0.23076923076923078,0.0,0.0,0.3333333333333333,0.07692307692307693
197,6,600,BIC,1.0,0.07692307692307693,0.0,0.0,0.0,0.0
198,6,700,L2-DN,0.6666666666666666,0.46153846153846156,0.0,0.0,0.5555555555555556,0.38461538461538464
199,6,700,L2,1.0,0.15384615384615385,0.0,0.0,1.0,0.15384615384615385
200,6,700,BIC,0.0,0.0,0.0,0.0,0.0,0.0
201,6,800,L2-DN,0.8,0.6153846153846154,0.0,0.0,0.5,0.38461538461538464
202,6,800,L2,1.0,0.38461538461538464,0.0,0.0,0.6,0.23076923076923078
203,6,800,BIC,0.0,0.0,0.0,0.0,0.0,0.0
204,6,900,L2-DN,0.5555555555555556,0.38461538461538464,0.0,0.0,0.3333333333333333,0.23076923076923078
205,6,900,L2,1.0,0.3076923076923077,0.0,0.0,0.5,0.15384615384615385
206,6,900,BIC,1.0,0.15384615384615385,0.0,0.0,0.5,0.07692307692307693
207,6,1000,L2-DN,0.6,0.46153846153846156,0.0,0.0,0.3,0.23076923076923078
208,6,1000,L2,0.75,0.46153846153846156,0.0,0.0,0.375,0.23076923076923078
209,6,1000,BIC,1.0,0.15384615384615385,0.0,0.0,1.0,0.15384615384615385
210,7,100,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
211,7,100,L2,0.0,0.0,0.0,0.0,0.0,0.0
212,7,100,BIC,0.0,0.0,0.0,0.0,0.0,0.0
213,7,200,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
214,7,200,L2,0.0,0.0,0.0,0.0,0.0,0.0
215,7,200,BIC,0.0,0.0,0.0,0.0,0.0,0.0
216,7,300,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
217,7,300,L2,0.0,0.0,0.0,0.0,0.0,0.0
218,7,300,BIC,0.0,0.0,0.0,0.0,0.0,0.0
219,7,400,L2-DN,0.8333333333333334,0.4166666666666667,0.0,0.0,0.16666666666666666,0.08333333333333333
220,7,400,L2,0.0,0.0,0.0,0.0,0.0,0.0
221,7,400,BIC,0.0,0.0,0.0,0.0,0.0,0.0
222,7,500,L2-DN,0.625,0.4166666666666667,0.0,0.0,0.125,0.08333333333333333
223,7,500,L2,0.0,0.0,0.0,0.0,0.0,0.0
224,7,500,BIC,0.0,0.0,0.0,0.0,0.0,0.0
225,7,600,L2-DN,0.7777777777777778,0.5833333333333334,0.0,0.0,0.3333333333333333,0.25
226,7,600,L2,1.0,0.08333333333333333,0.0,0.0,0.0,0.0
227,7,600,BIC,1.0,0.08333333333333333,0.0,0.0,0.0,0.0
228,7,700,L2-DN,0.7777777777777778,0.5833333333333334,0.0,0.0,0.3333333333333333,0.25
229,7,700,L2,1.0,0.08333333333333333,0.0,0.0,0.0,0.0
230,7,700,BIC,0.0,0.0,0.0,0.0,0.0,0.0
231,7,800,L2-DN,0.7777777777777778,0.5833333333333334,0.0,0.0,0.6666666666666666,0.5
232,7,800,L2,1.0,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333
233,7,800,BIC,0.0,0.0,0.0,0.0,0.0,0.0
234,7,900,L2-DN,0.5555555555555556,0.4166666666666667,0.0,0.0,0.4444444444444444,0.3333333333333333
235,7,900,L2,1.0,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666
236,7,900,BIC,0.0,0.0,0.0,0.0,0.0,0.0
237,7,1000,L2-DN,0.8,0.6666666666666666,0.0,0.0,0.2,0.16666666666666666
238,7,1000,L2,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
239,7,1000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
240,8,100,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
241,8,100,L2,0.0,0.0,0.0,0.0,0.0,0.0
242,8,100,BIC,0.0,0.0,0.0,0.0,0.0,0.0
243,8,200,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
244,8,200,L2,0.0,0.0,0.0,0.0,0.0,0.0
245,8,200,BIC,0.0,0.0,0.0,0.0,0.0,0.0
246,8,300,L2-DN,0.8,0.3333333333333333,0.0,0.0,0.4,0.16666666666666666
247,8,300,L2,1.0,0.16666666666666666,0.0,0.0,0.5,0.08333333333333333
248,8,300,BIC,0.0,0.0,0.0,0.0,0.0,0.0
249,8,400,L2-DN,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.25
250,8,400,L2,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
251,8,400,BIC,0.0,0.0,0.0,0.0,0.0,0.0
252,8,500,L2-DN,0.7777777777777778,0.5833333333333334,0.0,0.0,0.2222222222222222,0.16666666666666666
253,8,500,L2,1.0,0.08333333333333333,0.0,0.0,0.0,0.0
254,8,500,BIC,0.0,0.0,0.0,0.0,0.0,0.0
255,8,600,L2-DN,0.6666666666666666,0.5,0.0,0.0,0.4444444444444444,0.3333333333333333
256,8,600,L2,1.0,0.25,0.0,0.0,0.3333333333333333,0.08333333333333333
257,8,600,BIC,0.0,0.0,0.0,0.0,0.0,0.0
