,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL,HAMMING,SCALED HAMMING,SHD,SCALED SHD
78,3,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
79,3,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
80,4,1600,BDeu,1.0,0.96,0.1111111111111111,0.8,0.631578947368421,0.96,1,0.04,15,0.6
81,4,1600,WMSE,0.8823529411764706,0.6,0.09090909090909091,0.4,0.4411764705882353,0.6,12,0.48,27,1.08
82,4,1600,BIC,0.9047619047619048,0.76,0.07142857142857142,0.4,0.5277777777777778,0.76,8,0.32,23,0.92
83,4,1600,qNML,0.9047619047619048,0.76,0.07142857142857142,0.4,0.5277777777777778,0.76,8,0.32,23,0.92
84,4,3200,BDeu,1.0,0.96,0.1111111111111111,0.8,0.631578947368421,0.96,1,0.04,15,0.6
85,4,3200,WMSE,1.0,0.72,0.07407407407407407,0.4,0.5,0.72,7,0.28,25,1.0
86,4,3200,BIC,0.9090909090909091,0.8,0.07142857142857142,0.4,0.5405405405405406,0.8,7,0.28,22,0.88
87,4,3200,qNML,0.8333333333333334,0.8,0.1111111111111111,0.2,0.5666666666666667,0.68,9,0.36,18,0.72
88,4,6400,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
89,4,6400,WMSE,0.95,0.76,0.06666666666666667,0.4,0.5135135135135135,0.76,7,0.28,23,0.92
90,4,6400,BIC,0.92,0.92,0.10344827586206896,0.6,0.6052631578947368,0.92,4,0.16,17,0.68
91,4,6400,qNML,0.92,0.92,0.10344827586206896,0.6,0.6052631578947368,0.92,4,0.16,17,0.68
92,4,12800,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
93,4,12800,WMSE,1.0,0.84,0.029411764705882353,0.2,0.5405405405405406,0.8,4,0.16,21,0.84
94,4,12800,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
95,4,12800,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
96,4,25600,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
97,4,25600,WMSE,0.9545454545454546,0.84,0.0,0.0,0.5428571428571428,0.76,5,0.2,20,0.8
98,4,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
99,4,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
100,5,1600,BDeu,1.0,0.92,0.09090909090909091,0.6,0.5675675675675675,0.84,2,0.08,18,0.72
101,5,1600,WMSE,0.8888888888888888,0.64,0.08695652173913043,0.4,0.4444444444444444,0.64,11,0.44,27,1.08
102,5,1600,BIC,0.8571428571428571,0.72,0.041666666666666664,0.2,0.43243243243243246,0.64,10,0.4,27,1.08
103,5,1600,qNML,0.8333333333333334,0.8,0.15,0.6,0.5714285714285714,0.8,9,0.36,20,0.8
104,5,3200,BDeu,1.0,0.92,0.09090909090909091,0.6,0.5675675675675675,0.84,2,0.08,18,0.72
105,5,3200,WMSE,1.0,0.72,0.07407407407407407,0.4,0.5,0.72,7,0.28,25,1.0
106,5,3200,BIC,0.9130434782608695,0.84,0.08,0.4,0.5,0.76,6,0.24,23,0.92
107,5,3200,qNML,0.8148148148148148,0.88,0.09090909090909091,0.2,0.5454545454545454,0.72,8,0.32,18,0.72
108,5,6400,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
109,5,6400,WMSE,0.95,0.76,0.0,0.0,0.75,0.6,7,0.28,11,0.44
110,5,6400,BIC,0.92,0.92,0.10344827586206896,0.6,0.6052631578947368,0.92,4,0.16,17,0.68
111,5,6400,qNML,0.9230769230769231,0.96,0.14285714285714285,0.8,0.6486486486486487,0.96,3,0.12,14,0.56
112,5,12800,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
113,5,12800,WMSE,0.9545454545454546,0.84,0.02857142857142857,0.2,0.5263157894736842,0.8,5,0.2,22,0.88
114,5,12800,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
115,5,12800,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
116,5,25600,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
117,5,25600,WMSE,0.9545454545454546,0.84,0.0,0.0,0.5428571428571428,0.76,5,0.2,20,0.8
118,5,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
119,5,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
120,6,1600,BDeu,1.0,0.88,0.058823529411764705,0.4,0.5405405405405406,0.8,3,0.12,20,0.8
121,6,1600,WMSE,0.8888888888888888,0.64,0.08,0.4,0.4444444444444444,0.64,11,0.44,27,1.08
122,6,1600,BIC,0.9,0.72,0.045454545454545456,0.2,0.45714285714285713,0.64,9,0.36,26,1.04
123,6,1600,qNML,0.9047619047619048,0.76,0.07142857142857142,0.4,0.5277777777777778,0.76,8,0.32,23,0.92
124,6,3200,BDeu,1.0,0.96,0.125,0.8,0.6111111111111112,0.88,1,0.04,15,0.6
125,6,3200,WMSE,0.9444444444444444,0.68,0.08333333333333333,0.4,0.4722222222222222,0.68,9,0.36,26,1.04
