,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL
110,7,2000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
111,7,3000,L2-DN,0.75,0.75,0.5,0.2,0.5833333333333334,0.5833333333333334
112,7,3000,L2,1.0,0.6666666666666666,0.0,0.0,0.75,0.5
113,7,3000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
114,7,4000,L2-DN,0.7857142857142857,0.9166666666666666,0.5,0.2,0.5,0.5833333333333334
115,7,4000,L2,1.0,0.6666666666666666,0.0,0.0,0.625,0.4166666666666667
116,7,4000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
117,7,5000,L2-DN,0.7333333333333333,0.9166666666666666,0.3333333333333333,0.2,0.4666666666666667,0.5833333333333334
118,7,5000,L2,0.8888888888888888,0.6666666666666666,0.0,0.0,0.5555555555555556,0.4166666666666667
119,7,5000,BIC,1.0,0.25,0.0,0.0,0.3333333333333333,0.08333333333333333
120,8,1000,L2-DN,0.7777777777777778,0.5833333333333334,0.0,0.0,0.6666666666666666,0.5
121,8,1000,L2,0.0,0.0,0.0,0.0,0.0,0.0
122,8,1000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
123,8,2000,L2-DN,0.8181818181818182,0.75,0.0,0.0,0.45454545454545453,0.4166666666666667
124,8,2000,L2,1.0,0.5,0.0,0.0,0.8333333333333334,0.4166666666666667
125,8,2000,BIC,1.0,0.25,0.0,0.0,0.6666666666666666,0.16666666666666666
126,8,3000,L2-DN,0.75,0.75,0.0,0.0,0.4166666666666667,0.4166666666666667
127,8,3000,L2,1.0,0.6666666666666666,0.0,0.0,0.625,0.4166666666666667
128,8,3000,BIC,1.0,0.4166666666666667,0.0,0.0,0.8,0.3333333333333333
129,8,4000,L2-DN,0.7142857142857143,0.8333333333333334,1.0,0.4,0.6428571428571429,0.75
130,8,4000,L2,0.8888888888888888,0.6666666666666666,0.0,0.0,0.7777777777777778,0.5833333333333334
131,8,4000,BIC,1.0,0.75,0.0,0.0,0.5555555555555556,0.4166666666666667
132,8,5000,L2-DN,0.625,0.8333333333333334,0.2,0.2,0.375,0.5
133,8,5000,L2,0.9,0.75,1.0,0.2,0.6,0.5
134,8,5000,BIC,0.9,0.75,0.0,0.0,0.5,0.4166666666666667
135,9,1000,L2-DN,0.5555555555555556,0.45454545454545453,0.0,0.0,0.3333333333333333,0.2727272727272727
136,9,1000,L2,1.0,0.2727272727272727,0.0,0.0,0.6666666666666666,0.18181818181818182
137,9,1000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
138,9,2000,L2-DN,0.6363636363636364,0.6363636363636364,0.0,0.0,0.36363636363636365,0.36363636363636365
139,9,2000,L2,1.0,0.18181818181818182,0.0,0.0,0.5,0.09090909090909091
140,9,2000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
141,9,3000,L2-DN,0.6666666666666666,0.7272727272727273,0.0,0.0,0.25,0.2727272727272727
142,9,3000,L2,1.0,0.7272727272727273,0.0,0.0,0.375,0.2727272727272727
143,9,3000,BIC,1.0,0.18181818181818182,0.0,0.0,1.0,0.18181818181818182
144,9,4000,L2-DN,0.7142857142857143,0.9090909090909091,0.3333333333333333,0.5,0.35714285714285715,0.45454545454545453
145,9,4000,L2,0.8888888888888888,0.7272727272727273,0.0,0.0,0.3333333333333333,0.2727272727272727
146,9,4000,BIC,1.0,0.09090909090909091,0.0,0.0,0.0,0.0
147,9,5000,L2-DN,0.7333333333333333,1.0,0.0,0.0,0.3333333333333333,0.45454545454545453
148,9,5000,L2,0.9,0.8181818181818182,0.0,0.0,0.4,0.36363636363636365
149,9,5000,BIC,1.0,0.5454545454545454,0.0,0.0,0.3333333333333333,0.18181818181818182
